id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest
6726,Male,44,25 - 45,Hispanic,0,3,0,0,7,-42,12/07/2013 6:15,7/08/2013 8:35,12/07/2013,,42,F,Felony DUI (level 3),1,(M2),
6729,Female,38,25 - 45,Hispanic,0,2,0,0,0,-1,12/10/2013 2:23,6/11/2013 11:22,12/10/2013,,1,F,Agg Battery Grt/Bod/Harm,0,,
6730,Female,31,25 - 45,African-American,0,6,0,0,0,-1,15/02/2014 3:11,17/02/2014 12:42,15/02/2014,,1,M,Battery,0,,
6731,Female,29,25 - 45,Caucasian,0,2,0,0,0,0,10/04/2013 1:34,10/04/2013 8:51,9/04/2013,,1,M,DUI Property Damage/Injury,0,,
6732,Male,20,Less than 25,Caucasian,1,9,0,0,1,28,26/09/2013 11:33,12/10/2013 2:22,,10/07/2013,50,F,arrest case no charge,1,(M1),0
6733,Male,22,Less than 25,African-American,0,4,0,0,0,-1,31/01/2013 2:25,1/02/2013 8:48,31/01/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6735,Female,51,Greater than 45,Hispanic,0,1,0,0,0,-3,21/03/2014 10:24,22/03/2014 1:21,21/03/2014,,3,M,Battery,0,,
6737,Male,24,Less than 25,African-American,0,4,0,0,2,-1,30/03/2014 12:21,31/03/2014 1:46,30/03/2014,,1,M,Battery,1,(M1),0
6739,Male,47,Greater than 45,African-American,0,8,0,0,0,-1,29/12/2014 1:25,30/12/2014 7:58,29/12/2014,,1,F,Poss Pyrrolidinovalerophenone,1,(F2),1
6740,Female,36,25 - 45,African-American,0,5,0,0,1,-1,18/12/2013 1:06,24/12/2013 5:27,18/12/2013,,1,F,Driving While License Revoked,1,(M2),
6741,Male,21,Less than 25,African-American,0,4,0,0,1,-1,9/10/2013 4:32,10/10/2013 5:30,9/10/2013,,1,M,Resist/Obstruct W/O Violence,0,,
6744,Male,25,25 - 45,African-American,0,10,1,0,3,-1,9/11/2013 12:41,29/01/2014 2:12,9/11/2013,,1,M,Battery,1,(F3),0
6747,Male,23,Less than 25,African-American,0,9,0,1,5,-1,6/03/2013 5:57,11/03/2013 5:35,6/03/2013,,1,F,Grand Theft in the 3rd Degree,1,(MO3),0
6748,Male,23,Less than 25,Other,0,3,0,0,0,-1,15/09/2013 8:38,16/09/2013 7:24,15/09/2013,,1,M,Battery,0,,
6749,Female,24,Less than 25,Caucasian,0,10,0,0,0,-1,24/10/2013 1:30,24/10/2013 9:21,23/10/2013,,2,M,Possess Cannabis/20 Grams Or Less,0,,
6751,Male,35,25 - 45,Caucasian,0,2,0,0,2,-1,27/03/2014 7:29,29/03/2014 9:08,,27/03/2014,1,F,arrest case no charge,1,(M2),281
6754,Female,23,Less than 25,Hispanic,0,4,0,0,0,-2,5/08/2013 9:00,6/08/2013 1:36,5/08/2013,,2,M,Possess Drug Paraphernalia,0,,
6755,Female,19,Less than 25,African-American,0,4,0,0,0,-1,18/11/2014 1:22,19/11/2014 10:10,18/11/2014,,1,M,Criminal Mischief Damage <$200,1,(M1),
6756,Male,32,25 - 45,Caucasian,0,1,0,0,0,-1,23/01/2014 6:22,29/01/2014 1:56,23/01/2014,,1,F,Grand Theft (Motor Vehicle),1,(M1),
6758,Female,39,25 - 45,Caucasian,0,1,0,0,0,-3,22/03/2013 4:27,23/03/2013 2:26,22/03/2013,,3,M,Lve/Scen/Acc/Veh/Prop/Damage,1,(M1),0
6759,Male,30,25 - 45,African-American,4,9,0,0,12,0,17/02/2013 4:35,26/02/2013 7:47,17/02/2013,,0,F,Possession of Cocaine,1,(F1),0
6760,Male,33,25 - 45,African-American,0,7,0,0,2,-1,3/01/2013 10:41,19/09/2013 6:33,3/01/2013,,1,F,Tamper With Witness,0,,
6762,Male,20,Less than 25,Caucasian,0,3,0,0,0,,,,,,,M,,1,(M2),0
6763,Female,36,25 - 45,Caucasian,0,2,0,0,0,-1,10/01/2014 10:17,11/01/2014 1:14,10/01/2014,,1,M,Battery,0,,
6765,Male,61,Greater than 45,Hispanic,0,1,0,0,1,-81,13/12/2013 9:41,4/03/2014 10:10,13/12/2013,,81,F,Lewd or Lascivious Molestation,0,,
6766,Male,29,25 - 45,African-American,0,8,1,1,8,-1,25/10/2014 10:44,28/10/2014 5:22,25/10/2014,,1,F,Poss Pyrrolidinovalerophenone,1,(M2),0
6769,Female,40,25 - 45,Caucasian,0,2,0,0,0,0,23/08/2013 4:51,23/08/2013 7:18,23/08/2013,,0,F,Possession of Cocaine,0,,
6771,Male,53,Greater than 45,African-American,0,7,0,0,4,-4,31/08/2013 9:11,2/09/2013 8:18,31/08/2013,,4,F,Possession of Cocaine,0,,
6773,Female,28,25 - 45,Caucasian,0,2,0,0,0,-1,27/10/2013 10:37,28/10/2013 8:11,27/10/2013,,1,M,Assault,0,,
6774,Male,38,25 - 45,Hispanic,0,2,0,0,2,0,7/10/2013 3:09,5/11/2013 11:20,13/09/2009,,1485,M,Driving Under The Influence,0,,
6775,Male,27,25 - 45,African-American,0,9,1,0,9,-1,25/01/2013 7:13,27/01/2013 2:04,25/01/2013,,1,F,Possession of Cocaine,1,(F3),1
6776,Male,55,Greater than 45,Caucasian,0,3,0,0,0,-1,8/11/2013 11:23,9/11/2013 2:08,8/11/2013,,1,F,Battery on a Person Over 65,0,,
6778,Male,22,Less than 25,African-American,1,7,0,0,1,-1,21/08/2013 6:28,23/08/2013 4:24,21/08/2013,,1,M,Battery,0,,
6780,Female,34,25 - 45,African-American,0,1,0,0,1,-1,19/11/2013 5:25,21/11/2013 9:38,19/11/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6781,Male,55,Greater than 45,Caucasian,0,2,0,0,1,-17,28/04/2013 7:24,2/05/2013 8:55,28/04/2013,,17,M,Battery,0,,
6782,Male,24,Less than 25,Hispanic,0,8,0,0,2,0,17/02/2013 12:51,20/05/2013 5:55,,16/02/2013,1,F,arrest case no charge,1,(F2),0
6783,Female,47,Greater than 45,African-American,0,9,1,1,21,-1,5/03/2014 8:10,27/03/2014 5:34,5/03/2014,,1,M,Battery,1,(M1),0
6784,Male,41,25 - 45,Other,0,1,0,0,0,0,9/09/2013 4:00,9/09/2013 8:07,9/09/2013,,0,M,Battery,0,,
6786,Male,41,25 - 45,Hispanic,0,3,0,0,0,-2,13/07/2013 7:47,14/07/2013 1:34,13/07/2013,,2,F,Possession of Cocaine,0,,
6788,Male,61,Greater than 45,African-American,0,3,0,0,12,-1,5/02/2013 5:43,5/10/2013 5:26,5/02/2013,,1,F,Felony Battery w/Prior Convict,0,,
6791,Male,57,Greater than 45,African-American,0,1,0,0,3,0,27/04/2013 6:02,29/04/2013 1:41,27/04/2013,,0,F,Aggravated Assault W/dead Weap,0,,
6793,Female,38,25 - 45,Caucasian,0,3,0,0,2,-1,19/10/2013 6:29,20/10/2013 5:02,19/10/2013,,1,M,Battery,0,,
6794,Male,25,25 - 45,Caucasian,4,4,0,1,13,-1,26/01/2014 4:55,31/01/2014 9:33,,27/01/2014,0,F,arrest case no charge,1,(M2),
6796,Male,23,Less than 25,African-American,0,2,0,0,0,-1,27/11/2014 3:02,28/11/2014 1:33,27/11/2014,,1,F,Fleeing Or Attmp Eluding A Leo,1,(M1),0
6798,Male,23,Less than 25,Caucasian,0,5,0,0,3,-1,18/11/2013 11:04,28/11/2013 3:13,18/11/2013,,1,F,Aggrav Battery w/Deadly Weapon,0,,
6800,Male,20,Less than 25,African-American,0,3,0,0,0,-1,9/12/2013 7:22,10/12/2013 1:53,9/12/2013,,1,F,Deliver Cannabis,0,,
6801,Male,44,25 - 45,Caucasian,0,8,0,0,1,-1,3/10/2013 6:09,4/10/2013 8:07,3/10/2013,,1,F,Possession of Cocaine,0,,
6802,Female,38,25 - 45,Caucasian,0,1,0,0,1,-23,18/12/2013 11:16,20/12/2013 6:03,18/12/2013,,23,M,DUI Property Damage/Injury,0,,
6803,Male,56,Greater than 45,African-American,0,2,0,0,5,-1,8/05/2013 7:41,27/12/2014 5:41,8/05/2013,,1,F,Lewd or Lascivious Molestation,1,(M1),
6804,Male,43,25 - 45,Caucasian,0,2,0,0,2,0,15/09/2013 6:58,20/09/2013 9:01,15/09/2013,,0,F,Crimin Mischief Damage $1000+,1,(F3),1
6805,Male,22,Less than 25,African-American,0,3,0,0,0,-1,24/04/2013 12:13,21/09/2013 5:30,23/04/2013,,2,F,Burglary Dwelling Armed,1,(F3),
6807,Male,31,25 - 45,African-American,0,9,0,0,6,-54,23/08/2013 8:52,15/10/2013 10:11,23/08/2013,,54,F,Felon in Pos of Firearm or Amm,1,(M2),
6808,Male,32,25 - 45,Other,0,1,0,0,0,-1,26/12/2013 6:54,27/12/2013 9:23,26/12/2013,,1,F,Neglect Child / No Bodily Harm,0,,
6809,Male,29,25 - 45,African-American,0,6,0,0,0,0,20/11/2013 2:07,21/11/2013 3:36,20/11/2013,,0,F,Driving While License Revoked,0,,
6810,Male,22,Less than 25,African-American,0,9,0,0,1,0,23/02/2013 2:35,6/06/2013 9:50,22/02/2013,,1,F,Robbery Sudd Snatch No Weapon,1,(M1),0
6811,Male,23,Less than 25,African-American,0,9,0,0,3,-1,16/01/2013 9:46,1/03/2013 9:56,16/01/2013,,1,F,Grand Theft (Motor Vehicle),1,(F2),0
6812,Male,24,Less than 25,Caucasian,0,4,0,1,1,-23,26/11/2013 11:09,28/11/2013 12:59,26/11/2013,,23,F,Possession of Morphine,0,,
6813,Male,45,Greater than 45,Other,0,1,0,0,0,0,3/02/2014 3:10,3/02/2014 1:15,3/02/2014,,0,M,DUI Property Damage/Injury,0,,
6815,Male,21,Less than 25,African-American,0,9,1,0,2,-1,19/03/2014 7:43,20/03/2014 9:45,19/03/2014,,1,F,Possession of Cannabis,0,,
6816,Female,29,25 - 45,African-American,0,2,0,0,0,0,5/10/2013 4:27,6/10/2013 8:51,5/10/2013,,0,M,Battery,0,,
6818,Female,51,Greater than 45,Caucasian,0,4,0,0,0,-1,13/01/2013 5:17,14/01/2013 7:36,13/01/2013,,1,M,Leave Acc/Attend Veh/More $50,1,(MO3),0
6819,Male,36,25 - 45,Hispanic,1,2,0,0,2,-1,21/09/2014 2:00,22/09/2014 8:14,21/09/2014,,1,M,Criminal Mischief,1,(M1),1
6820,Male,25,25 - 45,African-American,0,3,0,0,1,0,7/08/2013 4:39,7/08/2013 8:25,7/08/2013,,0,F,"Poss3,4 Methylenedioxymethcath",0,,
6824,Male,46,Greater than 45,Hispanic,0,3,0,0,13,-1,2/01/2013 5:11,24/05/2013 3:31,2/01/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6825,Male,62,Greater than 45,African-American,0,8,0,0,22,0,29/08/2014 3:16,1/10/2014 9:24,29/08/2014,,0,F,Possession of Cocaine,1,(M1),0
6827,Male,25,25 - 45,African-American,0,4,0,0,0,-1,21/03/2013 10:18,22/03/2013 8:27,21/03/2013,,1,F,Pos Cannabis W/Intent Sel/Del,1,(M1),
6828,Male,27,25 - 45,Caucasian,0,2,0,0,2,-1,14/12/2013 6:09,16/12/2013 2:52,14/12/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6829,Male,49,Greater than 45,African-American,0,2,0,0,0,,,,,,,M,,1,(MO3),1
6830,Female,22,Less than 25,Caucasian,0,9,0,0,3,-1,2/12/2014 9:38,5/12/2014 1:02,2/12/2014,,1,F,Grand Theft in the 3rd Degree,1,(M2),0
6831,Female,34,25 - 45,Caucasian,0,10,0,0,9,84,24/03/2015 8:42,25/03/2015 3:32,,12/12/2014,18,M,arrest case no charge,1,(F2),
6834,Male,37,25 - 45,Hispanic,0,1,0,0,1,-1,17/03/2014 6:38,19/03/2014 10:23,17/03/2014,,1,F,Aggravated Battery On 65/Older,0,,
6836,Male,21,Less than 25,Caucasian,0,3,0,0,0,-1,25/03/2014 3:55,27/03/2014 3:42,25/03/2014,,1,F,False Ownership Info/Pawn Item,1,(M1),0
6837,Male,51,Greater than 45,Caucasian,0,1,0,0,3,-125,26/06/2014 12:30,27/06/2014 9:10,2/08/2014,,88,M,Ride Tri-Rail Without Paying,1,(M2),
6838,Female,39,25 - 45,Caucasian,0,5,0,0,2,-1,6/05/2013 9:19,7/05/2013 8:11,6/05/2013,,1,F,Possession Of Cocaine,1,(M2),1
6840,Male,43,25 - 45,African-American,0,3,0,0,8,-1,3/12/2013 5:36,4/12/2013 9:08,3/12/2013,,1,F,Criminal Mischief,1,(F2),130
6846,Male,22,Less than 25,African-American,0,6,0,0,0,0,5/08/2013 4:56,6/08/2013 2:53,5/08/2013,,0,M,Battery,1,(M2),
6847,Female,28,25 - 45,African-American,0,7,0,0,4,-1,30/01/2014 6:24,1/02/2014 9:12,,30/01/2014,1,F,arrest case no charge,0,,
6850,Male,43,25 - 45,Caucasian,0,9,0,0,0,-1,24/03/2014 4:46,25/03/2014 3:27,24/03/2014,,1,F,Grand Theft in the 3rd Degree,1,(F3),
6851,Male,27,25 - 45,Caucasian,0,8,0,0,7,-1,26/10/2014 11:43,27/10/2014 8:16,24/10/2014,,3,F,Possession of Hydrocodone,1,(M2),
6852,Male,27,25 - 45,Other,0,2,0,0,0,-1,21/03/2013 10:53,14/05/2013 11:04,22/03/2013,,0,F,Fleeing Or Attmp Eluding A Leo,1,(M2),
6855,Male,31,25 - 45,Caucasian,0,2,0,0,1,-1,2/04/2014 7:34,3/04/2014 10:48,2/04/2014,,1,F,Grand Theft in the 3rd Degree,1,(M2),
6857,Female,28,25 - 45,African-American,0,2,0,0,0,0,20/03/2013 3:43,21/03/2013 1:37,19/03/2013,,1,M,Battery,0,,
6858,Male,58,Greater than 45,Caucasian,0,2,0,0,3,-4,8/11/2013 10:40,9/11/2013 1:44,8/11/2013,,4,M,DUI - Enhanced,0,,
6859,Male,22,Less than 25,Caucasian,0,4,0,0,0,-1,15/05/2014 7:37,21/05/2014 8:48,15/05/2014,,1,F,Harm Public Servant Or Family,1,(M1),0
6860,Male,21,Less than 25,Hispanic,0,8,0,0,0,,,,15/12/2014,,0,M,DUI - Property Damage/Personal Injury,1,(M2),
6862,Male,31,25 - 45,African-American,0,4,0,0,5,-1,16/12/2013 7:40,18/12/2013 10:47,16/12/2013,,1,F,Cruelty Toward Child,1,(M1),
6863,Male,33,25 - 45,African-American,0,3,0,0,0,0,24/03/2013 7:30,3/05/2013 9:30,24/03/2013,,0,F,Burglary Dwelling Assault/Batt,0,,
6864,Male,26,25 - 45,African-American,0,10,0,0,6,0,10/05/2013 2:14,11/05/2013 5:25,10/05/2013,,0,M,Susp Drivers Lic 1st Offense,1,(M2),
6866,Female,23,Less than 25,African-American,0,5,1,0,1,0,29/01/2014 12:59,29/01/2014 7:47,28/01/2014,,1,M,Battery,0,,
6870,Male,32,25 - 45,Caucasian,0,10,0,0,11,-1,19/09/2013 2:19,7/02/2014 8:54,19/09/2013,,1,F,Felony Battery w/Prior Convict,0,,
6872,Male,57,Greater than 45,African-American,0,2,0,0,2,,,,7/01/2013,,1,F,Possession of Cocaine,0,,
6875,Male,22,Less than 25,Caucasian,0,8,0,0,0,0,7/04/2013 2:58,8/04/2013 3:59,7/04/2013,,0,F,"Deliver 3,4 Methylenediox",0,,
6877,Female,35,25 - 45,African-American,0,2,0,0,2,-1,16/04/2013 1:34,17/04/2013 6:59,15/04/2013,,2,F,Aggrav Child Abuse-Agg Battery,0,,
6878,Male,47,Greater than 45,Caucasian,0,6,0,0,1,0,12/04/2013 7:17,3/07/2013 6:42,12/04/2013,,0,F,Burglary Conveyance Unoccup,1,(F3),124
6881,Male,35,25 - 45,Hispanic,0,1,0,0,2,-14,9/07/2013 12:32,23/07/2013 10:10,8/07/2013,,15,F,Aggravated Assault w/Firearm,0,,
6882,Male,29,25 - 45,African-American,0,9,0,1,17,-1,12/03/2013 2:05,13/03/2013 9:39,12/03/2013,,1,F,Grand Theft Dwell Property,1,(F3),0
6883,Female,54,Greater than 45,Caucasian,0,2,0,0,1,-7,6/05/2013 4:01,10/05/2013 8:38,6/05/2013,,7,M,Petit Theft,0,,
6884,Male,29,25 - 45,Caucasian,0,8,0,0,0,-1,10/08/2013 5:05,8/11/2013 3:38,10/08/2013,,1,F,Aggravated Battery,0,,
6885,Female,28,25 - 45,Other,0,4,0,0,0,-1,6/05/2014 11:30,7/05/2014 9:38,6/05/2014,,1,M,Battery,1,(M1),
6886,Male,51,Greater than 45,African-American,0,8,0,0,17,-2,10/07/2013 11:25,11/07/2013 8:16,10/07/2013,,2,F,Possession of Cocaine,1,(F3),0
6888,Female,36,25 - 45,African-American,0,6,0,0,0,0,9/02/2013 4:56,10/02/2013 1:22,,9/02/2013,0,M,arrest case no charge,0,,
6889,Male,35,25 - 45,Caucasian,0,4,0,0,3,-1,19/01/2013 9:17,29/01/2013 5:22,,20/01/2013,0,M,arrest case no charge,1,(M2),
6892,Male,20,Less than 25,African-American,0,4,0,1,1,-1,23/10/2013 4:10,24/10/2013 9:34,,23/10/2013,1,F,arrest case no charge,1,(M2),
6893,Male,25,25 - 45,African-American,0,5,0,0,0,0,2/03/2013 1:54,4/03/2013 9:44,1/03/2013,,1,F,"Poss3,4 Methylenedioxymethcath",0,,
6894,Male,29,25 - 45,African-American,0,5,0,0,2,-1,31/07/2013 6:22,1/08/2013 8:25,5/11/2011,,635,M,Fail Register Vehicle,0,,
6896,Male,31,25 - 45,Hispanic,0,10,0,0,0,0,30/11/2013 5:18,30/11/2013 1:05,30/11/2013,,0,F,Possession of Cocaine,1,(F2),0
6898,Male,62,Greater than 45,African-American,0,1,0,0,4,,,,,20/09/2012,371,F,arrest case no charge,0,,
6899,Male,39,25 - 45,Caucasian,0,2,0,0,0,0,10/01/2013 2:12,10/01/2013 7:13,9/01/2013,,1,M,Assault,0,,
6900,Male,30,25 - 45,African-American,0,4,0,0,1,-1,25/02/2013 4:21,7/07/2013 4:30,25/02/2013,,1,F,Burglary Structure Unoccup,1,(M1),0
6901,Female,23,Less than 25,African-American,0,7,0,0,0,0,23/01/2014 1:39,23/01/2014 8:11,23/01/2014,,0,F,Possession of Hydrocodone,0,,
6904,Female,23,Less than 25,African-American,0,4,0,0,1,-1,22/12/2013 9:21,23/12/2013 4:21,,22/12/2013,1,F,arrest case no charge,0,,
6906,Female,37,25 - 45,Hispanic,0,3,0,0,0,-3,14/06/2013 10:05,15/06/2013 1:27,14/06/2013,,3,M,Battery,0,,
6908,Male,30,25 - 45,African-American,0,7,0,0,21,0,12/11/2014 12:33,13/11/2014 3:38,11/11/2014,,1,F,Driving While License Revoked,1,(F3),0
6910,Male,33,25 - 45,African-American,0,9,0,3,18,-1,8/12/2013 11:11,9/12/2013 8:32,8/12/2013,,1,F,Grand Theft in the 3rd Degree,1,(M1),0
6911,Male,20,Less than 25,Hispanic,0,4,0,0,0,-2,1/09/2014 11:43,2/09/2014 7:43,1/09/2014,,2,M,Resist/Obstruct W/O Violence,1,(M2),
6912,Female,61,Greater than 45,African-American,0,6,0,0,1,-79,9/12/2013 10:48,30/01/2014 10:28,,9/12/2013,79,F,arrest case no charge,0,,
6915,Male,30,25 - 45,African-American,0,7,1,0,9,-1,12/01/2013 1:44,20/01/2013 2:33,12/01/2013,,1,F,Criminal Mischief,1,(F3),0
6916,Male,23,Less than 25,African-American,0,6,0,0,1,-1,22/02/2013 9:55,30/03/2013 4:46,22/02/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6919,Female,27,25 - 45,African-American,0,3,0,0,0,-2,8/01/2013 7:18,9/01/2013 1:34,8/01/2013,,2,F,Neglect Child / Bodily Harm,1,(F2),0
6920,Male,38,25 - 45,African-American,0,6,1,0,10,-1,5/02/2013 8:38,6/02/2013 2:15,5/02/2013,,1,M,Possess Cannabis 1000FTSch,0,,
6921,Male,42,25 - 45,African-American,0,1,0,0,1,-1,31/01/2014 7:36,2/02/2014 4:00,,31/01/2014,1,F,arrest case no charge,0,,
6923,Male,31,25 - 45,African-American,0,3,0,0,0,-1,5/04/2013 12:30,6/04/2013 8:02,5/04/2013,,1,F,Grand Theft in the 3rd Degree,0,,
6924,Male,23,Less than 25,African-American,0,9,0,0,2,-1,3/01/2013 5:41,9/01/2013 5:44,3/01/2013,,1,F,Burglary Dwelling Occupied,1,(M1),71
6926,Male,31,25 - 45,Caucasian,0,3,0,0,1,-1,4/02/2013 7:24,15/03/2013 8:19,4/02/2013,,1,F,Possession of Cocaine,1,(M2),0
6927,Male,43,25 - 45,African-American,0,5,0,0,1,-1,11/11/2013 6:15,16/11/2013 12:03,11/11/2013,,1,M,Battery,1,(M1),0
6929,Male,39,25 - 45,Caucasian,0,3,0,0,0,-1,6/09/2013 10:19,12/09/2013 8:10,6/09/2013,,1,F,Aggravated Assault W/Dead Weap,0,,
6931,Male,31,25 - 45,African-American,0,2,0,0,0,-1,3/02/2013 10:14,7/02/2013 5:51,3/02/2013,,1,M,Aggravated Assault W/dead Weap,0,,
6932,Male,22,Less than 25,Caucasian,0,7,0,0,3,-1,9/01/2013 5:21,31/05/2013 9:29,9/01/2013,,1,F,Burglary Conveyance Unoccup,1,(M1),0
6934,Female,33,25 - 45,African-American,0,3,0,0,0,0,19/12/2013 3:05,21/12/2013 9:50,19/12/2013,,0,F,Aggravated Assault W/Dead Weap,0,,
6935,Male,21,Less than 25,Caucasian,0,5,1,0,1,115,22/05/2013 7:12,28/05/2013 6:47,27/01/2013,,0,F,Possession of Cocaine,1,(M1),0
6936,Male,23,Less than 25,African-American,0,6,0,0,1,-1,15/12/2013 4:22,14/04/2014 11:42,15/12/2013,,1,F,Aggravated Battery / Pregnant,1,(F3),
6937,Female,29,25 - 45,Caucasian,0,4,0,0,0,-1,16/04/2013 2:44,14/05/2013 8:05,16/04/2013,,1,F,Consp Traff Oxycodone  4g><14g,0,,
6939,Male,62,Greater than 45,Caucasian,0,1,0,0,2,-4,12/01/2013 1:16,15/01/2013 7:17,11/01/2013,,5,F,Solicit Deliver Cocaine,0,,
6941,Female,56,Greater than 45,African-American,0,2,0,0,1,-24,22/02/2013 11:23,23/02/2013 7:43,22/02/2013,,24,F,Possession of Cocaine,1,(M1),
6943,Female,24,Less than 25,African-American,0,3,0,0,4,-1,19/03/2014 1:55,21/03/2014 5:41,19/03/2014,,1,F,Grand Theft on 65 Yr or Older,1,(M2),47
6944,Female,44,25 - 45,Caucasian,0,1,0,0,0,-1,17/03/2014 6:48,18/03/2014 1:08,17/03/2014,,1,M,Battery,0,,
6946,Male,22,Less than 25,African-American,0,7,1,0,2,-1,2/08/2013 5:20,4/08/2013 1:34,,2/08/2013,1,F,arrest case no charge,1,(M1),0
6947,Female,28,25 - 45,African-American,0,5,0,0,4,-1,13/11/2014 3:39,15/11/2014 4:22,13/11/2014,,1,F,Possession of Cocaine,1,(M1),
6948,Male,30,25 - 45,African-American,0,5,0,0,0,0,18/03/2013 3:34,18/03/2013 6:25,18/03/2013,,0,F,Carrying Concealed Firearm,0,,
6949,Male,32,25 - 45,Caucasian,0,1,0,0,1,0,9/03/2014 3:49,10/03/2014 3:39,8/03/2014,,1,M,Battery on Law Enforc Officer,1,(M2),
6950,Male,51,Greater than 45,Caucasian,0,6,0,0,3,-1,8/03/2013 12:35,25/03/2013 8:50,8/03/2013,,1,F,Grand Theft (Motor Vehicle),0,,
6952,Male,21,Less than 25,African-American,0,5,0,0,0,-1,2/02/2014 11:07,5/02/2014 7:54,2/02/2014,,1,F,Burglary Conveyance Unoccup,0,,
6955,Male,21,Less than 25,African-American,0,9,0,0,2,-1,27/08/2013 1:32,14/09/2013 5:58,27/08/2013,,1,F,Possession of Cocaine,1,(M2),0
6957,Male,27,25 - 45,African-American,0,9,0,0,3,-1,1/01/2013 3:16,10/01/2013 4:12,1/01/2013,,1,F,Carrying Concealed Firearm,1,(F1),1
6959,Male,28,25 - 45,Hispanic,0,4,0,0,0,0,20/04/2013 5:28,20/04/2013 7:17,20/04/2013,,0,F,"Poss3,4 Methylenedioxymethcath",0,,
6960,Female,31,25 - 45,African-American,0,1,0,0,0,-1,27/10/2013 1:53,29/10/2013 8:51,27/10/2013,,1,F,Aggrav Battery w/Deadly Weapon,0,,
6961,Male,33,25 - 45,African-American,0,8,0,0,0,-1,18/01/2014 7:09,19/01/2014 8:51,18/01/2014,,1,M,Battery,1,(M2),
6963,Female,49,Greater than 45,Caucasian,0,2,0,0,2,-1,1/10/2013 6:01,2/10/2013 3:31,1/10/2013,,1,F,Possession of Cocaine,0,,
6965,Female,41,25 - 45,Other,0,3,0,0,2,-1,18/04/2013 8:43,4/05/2013 2:25,,18/04/2013,1,F,arrest case no charge,0,,
6967,Male,20,Less than 25,Caucasian,0,4,0,5,0,-1,23/10/2013 5:29,24/10/2013 9:33,23/10/2013,,1,M,Battery,0,,
6968,Male,31,25 - 45,African-American,0,6,0,1,10,-1,19/01/2013 7:47,20/07/2013 5:53,19/01/2013,,1,F,Possession of Cocaine,1,(F3),0
6971,Male,25,25 - 45,African-American,0,5,0,0,5,-1,15/02/2013 1:46,5/04/2013 8:12,,15/02/2013,1,F,arrest case no charge,1,(F3),4
6975,Male,23,Less than 25,African-American,0,9,1,0,4,0,8/04/2013 12:39,18/10/2013 5:35,,7/04/2013,1,F,arrest case no charge,1,(M1),0
6976,Male,26,25 - 45,Caucasian,0,4,0,0,0,-1,9/12/2013 11:19,12/12/2013 9:19,9/12/2013,,1,M,Battery,0,,
6977,Female,45,Greater than 45,Asian,0,3,0,0,6,-1,12/09/2014 3:56,14/09/2014 2:54,12/09/2014,,1,F,Failure To Return Hired Vehicle,1,(M2),0
6979,Male,28,25 - 45,Caucasian,0,2,0,0,1,0,23/03/2013 5:48,24/03/2013 7:18,23/03/2013,,0,M,Battery,0,,
6980,Female,28,25 - 45,African-American,0,9,0,0,13,-1,13/09/2014 3:47,15/10/2014 4:09,13/09/2014,,1,F,Aggravated Battery / Pregnant,1,(M2),0
6981,Male,39,25 - 45,Caucasian,0,1,0,0,0,-3,15/10/2013 1:46,17/10/2013 7:53,14/10/2013,,4,F,Resist Officer w/Violence,1,(M2),
6982,Male,59,Greater than 45,Hispanic,0,2,0,0,1,-2,10/07/2013 1:41,11/07/2013 8:33,10/07/2013,,2,F,Possession Of Methamphetamine,1,(M2),0
6983,Male,52,Greater than 45,African-American,0,1,0,0,4,-5,23/06/2013 12:28,28/06/2013 12:05,23/06/2013,,5,M,Battery,0,,
6986,Male,36,25 - 45,Hispanic,0,5,0,0,1,-1,15/12/2013 10:34,19/12/2013 10:27,15/12/2013,,1,M,Viol Injunct Domestic Violence,0,,
6988,Male,54,Greater than 45,Hispanic,0,5,0,0,5,149,20/11/2013 2:24,22/02/2014 1:33,13/09/2011,,650,F,Burglary Conveyance Unoccup,0,,
6989,Male,32,25 - 45,Caucasian,0,3,0,0,0,500,11/08/2014 10:33,14/08/2014 8:43,28/03/2013,,1,F,Driving While License Revoked,1,(F3),0
6990,Male,54,Greater than 45,African-American,0,6,0,0,3,-66,2/08/2013 9:41,7/10/2013 11:12,4/06/2013,,125,M,Operating W/O Valid License,0,,
6991,Male,30,25 - 45,African-American,0,3,0,0,2,-1,29/08/2013 6:06,31/08/2013 4:40,29/08/2013,,1,F,Deliver Cocaine,1,(M2),160
6996,Female,21,Less than 25,African-American,0,5,0,0,0,-1,2/06/2014 11:29,3/06/2014 11:16,2/06/2014,,1,M,Battery,1,(M1),
6997,Male,25,25 - 45,African-American,0,4,0,0,2,0,27/01/2013 12:21,1/02/2013 9:42,26/01/2013,,1,M,Susp Drivers Lic 1st Offense,1,(M2),
6998,Male,26,25 - 45,Hispanic,1,5,0,0,1,79,26/07/2013 12:51,5/03/2014 11:21,,13/11/2008,1637,F,arrest case no charge,1,(M1),
